,anime_id,name,genre,type,episodes,avg_rating,user_avg_rating
2073,23539,Gudetama,"Comedy, Kids",TV,Unknown,7.36,
2074,16700,Higurashi no Naku Koro ni Kaku: Outbreak,"Horror, Mystery, Psychological, Thriller",OVA,1,7.36,7.428416485900217
2075,14765,Ixion Saga DT,"Action, Comedy, Fantasy",TV,25,7.36,7.549773755656108
2076,16035,Karneval (TV),"Action, Fantasy, Mystery, Sci-Fi, Shoujo",TV,13,7.36,7.561264822134388
2077,31780,Kimi no Kokoro wa Kagayaiteru kai?,Music,Music,1,7.35,7.277777777777778
2078,15379,Kotoura-san,"Comedy, Drama, Romance, School",TV,12,7.36,7.555192150449714
2079,32871,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports",Movie,1,7.38,7.666666666666667
2080,3577,Kyouran Kazoku Nikki,"Comedy, Sci-Fi",TV,26,7.36,7.566604127579738
2081,1013,Le Chevalier D&#039;Eon,"Historical, Magic, Mystery, Seinen, Supernatural",TV,24,7.36,7.736111111111111
2082,190,Love Hina Again,"Comedy, Drama, Ecchi, Romance, Shounen",OVA,3,7.36,7.464362190272254
2083,963,"Love Hina: Motoko no Sentaku, Koi ka Ken... &quot;Naku na&quot;","Drama, Romance, Slice of Life",Special,1,7.36,7.497455470737913
2084,1609,Mai-Otome Zwei,"Action, Magic",OVA,4,7.36,7.552821997105644
2085,4056,Masuda Kousuke Gekijou Gag Manga Biyori 3,Comedy,TV,12,7.36,7.627906976744186
2086,8424,MM!,"Comedy, Ecchi, Harem, School",TV,12,7.36,7.530628969473469
2087,94,Mobile Suit Gundam Seed Destiny,"Action, Drama, Mecha, Military, Romance, Sci-Fi, Space",TV,50,7.36,7.617407407407407
2088,13585,Natsuyuki Rendezvous,"Drama, Josei, Romance, Supernatural",TV,11,7.36,7.465063861758076
2089,16143,One Piece: Kinkyuu Kikaku One Piece Kanzen Kouryakuhou,"Adventure, Comedy, Fantasy, Shounen",Special,1,7.36,7.6016260162601625
2090,31918,Owari no Seraph: Nagoya Kessen-hen - Owaranai Seraph - Nagoya Kessen-hen,"Comedy, Parody, Shounen",Special,4,7.36,7.241935483870968
2091,9893,Suite Precure♪,"Action, Fantasy, Magic, Shoujo",TV,48,7.36,7.336134453781512
2092,16868,Sukitte Ii na yo.: Dareka ga,"Romance, School, Shoujo",OVA,1,7.36,7.447845804988662
2093,6758,Tatakau Shisho: The Book of Bantorra,"Action, Fantasy, Seinen, Super Power",TV,27,7.36,7.507343124165554
2094,415,Tonari no Yamada-kun,"Comedy, Slice of Life",Movie,1,7.36,7.514237855946399
2095,7,Witch Hunter Robin,"Action, Drama, Magic, Mystery, Police, Supernatural",TV,26,7.36,7.533425541724297
2096,976,Yokohama Kaidashi Kikou: Quiet Country Cafe,"Sci-Fi, Seinen, Slice of Life",OVA,2,7.36,7.673387096774194
2097,7745,Zettai Karen Children OVA: Aitazousei! Ubawareta Mirai?,"Action, Comedy, Shounen, Supernatural",OVA,1,7.36,7.562091503267974
2098,30870,Ajin Part 3: Shougeki,"Action, Horror, Mystery, Seinen, Supernatural",Movie,1,7.36,7.6
2099,17901,All Alone With You,"Fantasy, Music",Music,1,7.35,7.595348837209302
2100,9925,Amagami SS: Tachibana Miya-hen - Imouto,School,Special,1,7.35,7.490499648135116
2101,30206,Amagi Brilliant Park: Nonbirishiteiru Hima ga Nai!,Comedy,Special,1,7.35,7.451174289245983
2102,2116,Captain Tsubasa,"Action, Shounen, Sports",TV,128,7.35,7.350267379679145
2103,1723,Clannad Movie,"Drama, Fantasy, Romance, School",Movie,1,7.35,7.538074712643678
2104,61,D.N.Angel,"Action, Comedy, Fantasy, Magic, Romance, School, Shoujo",TV,26,7.35,7.561586220708993
2105,31163,Dimension W,"Action, Sci-Fi, Seinen",TV,12,7.36,7.521034180543383
2106,3230,Druaga no Tou: The Aegis of Uruk,"Adventure, Comedy, Fantasy",TV,12,7.35,7.488593944421402
2107,2484,Gear Fighter Dendoh,"Action, Adventure, Mecha, School, Sci-Fi, Space",TV,38,7.35,7.714285714285714
2108,19951,Hunter x Hunter Movie: The Last Mission,"Action, Adventure, Shounen, Super Power",Movie,1,7.35,7.379310344827586
2109,3418,Jungle no Ouja Taa-chan,"Action, Comedy, Parody",TV,50,7.35,7.2727272727272725
2110,2544,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone,"Adventure, Drama, Historical, Slice of Life",TV,50,7.35,7.615384615384615
2111,3229,Kimi ga Aruji de Shitsuji ga Ore de,"Comedy, Ecchi, Harem, Parody, Romance",TV,13,7.35,7.538141993957704
2112,3245,Kindaichi Shounen no Jikenbo Specials,"Mystery, Shounen",Special,2,7.35,7.5
2113,3272,Kinnikuman,"Adventure, Comedy, Shounen, Sports",TV,137,7.35,7.428571428571429
2114,1516,Kirarin☆Revolution,"Comedy, Drama, Romance, Shoujo",TV,153,7.35,7.553846153846154
2115,32245,Kuromukuro,"Action, Mecha, Sci-Fi",TV,26,7.35,7.489208633093525
2116,11777,Lupin III: Chi no Kokuin - Eien no Mermaid,"Action, Adventure, Comedy, Shounen",Special,1,7.35,7.563218390804598
2117,1967,Mobile Suit Zeta Gundam: A New Translation - Heir to the Stars,"Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.35,7.589622641509434
2118,3467,Nogizaka Haruka no Himitsu,"Comedy, Romance",TV,12,7.35,7.573465592064476
2119,16468,One Piece: Glorious Island,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Special,2,7.35,7.464373464373464
2120,2385,One Piece: Jango no Dance Carnival,"Comedy, Fantasy, Shounen",Movie,1,7.35,7.472840605520926
2121,195,Onegai☆Teacher,"Comedy, Drama, Romance, School, Sci-Fi",TV,12,7.35,7.559928841449856
2122,3887,Ookiku Furikabutte Special,"Drama, Sports",Special,1,7.35,7.55860349127182
2123,30714,Owari no Seraph: Owaranai Seraph,"Comedy, Police, Shounen, Supernatural, Vampire",Special,9,7.35,7.214285714285714
2124,13073,Prince of Tennis: Another Story II - Ano Toki no Bokura OVA Bonus,"Shounen, Sports",Special,2,7.35,7.583333333333333
2125,21073,Puchimas!!: Petit Petit iDOLM@STER,"Comedy, Slice of Life",ONA,74,7.35,7.495726495726496
2126,25647,Sabagebu! Specials,"Action, Comedy, Military, Shoujo",Special,6,7.35,7.22289156626506
2127,13055,Sankarea OVA,"Comedy, Ecchi, Horror, Romance, Shounen, Supernatural",OVA,2,7.35,7.471916299559472
2128,24029,Shijou Saikyou no Deshi Kenichi Specials,"Action, Comedy, Martial Arts, School, Shounen",Special,4,7.35,7.431578947368421
2129,28621,Subete ga F ni Naru: The Perfect Insider,"Mystery, Psychological, Sci-Fi",TV,11,7.35,7.507142857142857
2130,9241,Super Robot Taisen OG: The Inspector,"Action, Mecha, Sci-Fi, Space",TV,26,7.35,7.371621621621622
2131,390,Suzuka,"Drama, Romance, Sports",TV,26,7.35,7.458700209643606
2132,21881,Sword Art Online II,"Action, Adventure, Fantasy, Game, Romance",TV,24,7.35,7.657446068197634
2133,16417,Tamako Market,"Comedy, Slice of Life",TV,12,7.35,7.478635204081633
2134,2500,The Cockpit,"Historical, Military",OVA,3,7.35,7.6482758620689655
2135,30901,Utawarerumono: Itsuwari no Kamen,"Action, Drama, Fantasy",TV,25,7.35,7.5691244239631335
2136,13677,Ao no Exorcist Movie Special,"Comedy, Parody",Special,1,7.34,7.465217391304348
2137,9120,Beelzebub: Hirotta Akachan wa Daimaou!?,"Action, Comedy, Demons, School, Shounen, Supernatural",Special,1,7.34,7.449766355140187
2138,8915,Dantalian no Shoka,"Action, Historical, Mystery, Supernatural",TV,12,7.34,7.5221653878942885
2139,2803,Densetsu no Yuusha Da Garn,"Mecha, Sci-Fi, Shounen",TV,46,7.34,7.354838709677419
2140,6988,Doraemon Movie 30: Nobita no Ningyo Daikaisen,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,7.323529411764706
2141,11053,Doraemon Movie 32: Nobita to Kiseki no Shima - Animal Adventure,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.34,7.2727272727272725
2142,376,Elfen Lied Special,"Drama, Ecchi, Horror, Psychological, Supernatural",Special,1,7.34,7.4479489831092724
2143,1126,Figure 17: Tsubasa &amp; Hikaru,"Sci-Fi, Slice of Life",TV,13,7.34,7.611111111111111
2144,1524,Fuujin Monogatari,"Drama, Fantasy, School, Slice of Life, Supernatural",TV,13,7.34,7.5271317829457365
2145,21635,GJ-bu@,"Comedy, School, Slice of Life",Special,1,7.34,7.3927392739273925
2146,5658,Great Mazinger,"Action, Mecha, Sci-Fi, Shounen",TV,56,7.34,7.244897959183674
2147,27945,Gugure! Kokkuri-san Specials,"Comedy, Romance, Shounen, Supernatural",Special,11,7.34,7.258064516129032
2148,958,HeatGuy J,"Action, Adventure, Mecha, Police, Sci-Fi",TV,25,7.34,7.501661129568106
2149,4550,Hyakko,"Comedy, School, Slice of Life",TV,13,7.34,7.565367965367965
2150,25159,Inou-Battle wa Nichijou-kei no Naka de,"Comedy, Romance, School, Slice of Life, Supernatural",TV,12,7.34,7.492026674398376
2151,3223,Kiddy Grade: Truth Dawn,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.34,7.557377049180328
2152,634,Koi Kaze,"Drama, Psychological, Romance, Seinen",TV,13,7.34,7.454277286135693
2153,33074,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,7.34,7.771428571428571
2154,1437,Lupin III: Honoo no Kioku - Tokyo Crisis,"Action, Adventure, Comedy, Mystery, Shounen",Special,1,7.34,7.318181818181818
2155,28013,Macross Δ,"Action, Mecha, Military, Music, Romance, Sci-Fi, Space",TV,26,7.34,7.387900355871886
2156,18391,Mini Van,"Comedy, Game, Parody, Slice of Life",TV,37,7.34,7.785714285714286
2157,2736,Mojakou,"Comedy, Fantasy, Sci-Fi",TV,74,7.34,7.349206349206349
2158,11033,"Natsu-iro Egao de 1, 2, Jump!",Music,Music,1,7.34,7.417322834645669
2159,19653,Neppuu Kairiku Bushi Road,"Action, Fantasy, Mecha, Sci-Fi",Special,1,7.34,7.355555555555555
2160,9999,One Piece 3D: Mugiwara Chase,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.34,7.532004197271774
2161,8171,One Piece Recap,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",OVA,1,7.34,7.544871794871795
2162,2386,One Piece: Yume no Soccer Ou!,"Comedy, Fantasy, Shounen, Sports",Movie,1,7.34,7.493311036789297
2163,107,Ou Dorobou Jing,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",TV,13,7.34,7.45740498034076
2164,2847,Pokemon Diamond &amp; Pearl: Dialga vs. Palkia vs. Darkrai,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.34,7.417252396166134
2165,2361,Sei Juushi Bismarck,"Action, Mecha, Sci-Fi, Space",TV,51,7.34,7.338461538461538
2166,28495,Sidonia no Kishi Movie,"Action, Mecha, Sci-Fi, Seinen, Space",Movie,1,7.34,7.730769230769231
2167,173,Tactics,"Comedy, Drama, Fantasy, Mystery, Shounen, Super Power",TV,25,7.34,7.552957359009628
2168,1303,The Animatrix,"Action, Drama, Sci-Fi",OVA,9,7.34,7.456174334140436
2169,3455,To LOVE-Ru,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi",TV,26,7.34,7.513944775912307
2170,4896,Umineko no Naku Koro ni,"Horror, Mystery, Psychological, Supernatural",TV,26,7.34,7.632330046704722
2171,883,Yuu☆Yuu☆Hakusho: Meikai Shitou-hen - Honoo no Kizuna,"Action, Comedy",Movie,1,7.34,7.533011272141707
2172,1901,11-nin Iru!,"Action, Adventure, Drama, Mystery, Romance, Sci-Fi, Shoujo, Space",Movie,1,7.33,7.669354838709677
2173,32323,Aishen Qiaokeli-ing...,"Comedy, Harem, Romance, School",ONA,15,7.33,7.432835820895522
2174,12669,Amagami SS+ Plus Specials,Romance,Special,6,7.33,7.4144295302013425
2175,31754,Aoharu x Kikanjuu: Kemono-tachi no Senjou da na!,"Action, Comedy, Shounen",Special,1,7.33,7.686206896551724
2176,1205,Aru Tabibito no Nikki,"Adventure, Fantasy",ONA,6,7.33,7.562372188139059
2177,10681,Blood-C: The Last Dark,"Action, Horror, Supernatural, Vampire",Movie,1,7.33,7.467522052927025
2178,24469,Buddy Complex: Kanketsu-hen - Ano Sora ni Kaeru Mirai de,"Action, Mecha, Sci-Fi",Special,2,7.33,7.504655493482309
2179,24429,Daze,Music,Music,1,7.33,7.660714285714286
2180,9379,Denpa Onna to Seishun Otoko,"Comedy, Sci-Fi, Seinen, Slice of Life",TV,12,7.33,7.499223085460599
2181,2667,Doraemon Movie 04: Nobita no Kaitei Kiganjou,Fantasy,Movie,1,7.33,7.416666666666667
2182,2666,Doraemon Movie 10: Nobita no Nippon Tanjou,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,7.363636363636363
2183,2655,Doraemon Movie 23: Nobita to Robot Kingdom,"Adventure, Comedy, Fantasy, Kids, Shounen",Movie,1,7.33,7.295774647887324
2184,893,Dragon Ball Movie 4: Saikyou e no Michi,"Action, Adventure, Comedy, Fantasy, Sci-Fi, Shounen, Super Power",Movie,1,7.33,7.366007194244604
2185,1299,Flag,"Mecha, Military",ONA,13,7.33,7.6894409937888195
2186,29325,Ghost in the Shell: Arise - Alternative Architecture,"Mecha, Police, Psychological, Sci-Fi",TV,10,7.33,7.540268456375839
2187,24231,Hitsugi no Chaika: Avenging Battle,"Action, Adventure, Comedy, Fantasy, Romance, Shounen",TV,10,7.33,7.432193622742989
2188,15785,Inazuma Eleven Go vs. Danball Senki W Movie,"Action, Kids, Mecha, Sports",Movie,1,7.34,7.708333333333333
2189,469,Karin,"Comedy, Romance, School, Shounen, Vampire",TV,24,7.33,7.493703967688287
2190,3222,Kiddy Grade: Maelstrom,"Action, Mecha, Sci-Fi, Super Power",Movie,1,7.33,7.676470588235294
2191,11313,Kimi no Iru Machi: Tasogare Kousaten,"Drama, Romance, School, Shounen",OVA,2,7.33,7.417505030181086
2192,5042,Kiss x Sis,"Comedy, Ecchi, Harem, Romance, School, Seinen",OVA,12,7.33,7.392443631931749
2193,837,Kyou no 5 no 2,"Comedy, Ecchi, School, Seinen",OVA,4,7.33,7.4886578449905485
2194,1422,Lupin III: $1 Money Wars,"Action, Adventure, Comedy, Shounen",Special,1,7.33,7.367088607594937
2195,5084,Mai Mai Shinko to Sennen no Mahou,"Adventure, Drama",Movie,1,7.33,7.528409090909091
2196,7261,Mameshiba,Comedy,Special,24,7.33,7.3375
2197,5351,Mobile Suit Gundam 00: Tenshitachi no Kiseki,"Action, Mecha, Sci-Fi",Special,1,7.33,7.4298245614035086
2198,2948,Motto! Ojamajo Doremi: Kaeru Ishi no Himitsu,"Kids, Magic, Shoujo",Movie,1,7.33,7.694915254237288
2199,4879,Mouryou no Hako,"Mystery, Seinen, Supernatural, Thriller",TV,13,7.33,7.6
2200,1168,Musekinin Kanchou Tylor OVA,"Adventure, Comedy, Drama, Military, Sci-Fi, Space",OVA,10,7.33,7.2485207100591715
2201,20877,Music S.T.A.R.T!!,Music,Music,1,7.33,7.491891891891892
2202,460,One Piece Movie 2: Nejimaki-jima no Daibouken,"Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1,7.33,7.4926108374384235
2203,11019,Pokemon 3D Adventure: Mew wo Sagase!,"Adventure, Comedy, Fantasy, Kids",Movie,1,7.33,7.425806451612903
2204,1846,Princess Nine: Kisaragi Joshikou Yakyuubu,"Drama, Romance, Sports",TV,26,7.33,7.573643410852713
2205,22865,Rokujouma no Shinryakusha!? (TV),"Comedy, Harem, Romance, School, Supernatural",TV,12,7.33,7.480195599022005
2206,21561,Ryuugajou Nanana no Maizoukin (TV),"Comedy, Supernatural",TV,11,7.33,7.46767537826685
2207,5014,Sango Shou Densetsu: Aoi Umi no Elfie,"Adventure, Sci-Fi",Movie,1,7.33,7.533333333333333
2208,3067,Saraba Uchuu Senkan Yamato: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",Movie,1,7.33,7.27027027027027
2209,3956,Shakugan no Shana II (Second) Specials,"Comedy, Parody",Special,3,7.33,7.460618846694796
2210,100,Shin Shirayuki-hime Densetsu Prétear,"Comedy, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,13,7.33,7.498189717595945
2211,5504,Shinkyoku Soukai Polyphonica Crimson S,"Drama, Fantasy, Music, Romance, School",TV,12,7.33,7.505376344086022
2212,12191,Smile Precure!,"Action, Fantasy, Magic, Shoujo",TV,48,7.33,7.488372093023256
2213,1652,Uchuu Senkan Yamato III,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,25,7.33,7.425925925925926
2214,180,Vandread,"Action, Ecchi, Mecha, Sci-Fi, Shounen, Space",TV,13,7.33,7.453551912568306
2215,3269,.hack//G.U. Trilogy,"Action, Fantasy, Game, Sci-Fi",Movie,1,7.32,7.4588796185935635
2216,11375,.hack//The Movie: Sekai no Mukou ni,"Action, Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",Movie,1,7.32,7.411042944785276
2217,13939,Accel World EX,"Action, Game, Romance, School, Sci-Fi",OVA,2,7.32,7.461244019138756
2218,10447,Aquarion Evol,"Action, Comedy, Drama, Fantasy, Mecha, Romance, Sci-Fi",TV,26,7.32,7.4811260396673065
2219,2920,Ashita no Joe (Movie),"Action, Drama, Sports",Movie,1,7.32,7.357142857142857
2220,15711,Bakuman.: Deraman.,"Comedy, School, Shounen",Special,2,7.32,7.333333333333333
2221,15687,Chuunibyou demo Koi ga Shitai! Lite,"Comedy, School",ONA,6,7.32,7.420888888888889
2222,1683,Di Gi Charat Nyo,"Comedy, Fantasy, Sci-Fi",TV,104,7.32,7.492753623188406
2223,11783,Dog Days&#039;,"Action, Adventure, Fantasy, Magic",TV,13,7.32,7.499722376457523
2224,2671,Doraemon Movie 03: Nobita no Daimakyou,Adventure,Movie,1,7.32,7.7
2225,2030,El Cazador de la Bruja,"Adventure, Drama, Mystery",TV,26,7.32,7.4298941798941796
2226,2624,"Flanders no Inu, Boku no Patrasche","Drama, Historical",TV,26,7.32,7.882352941176471
2227,1886,Fushigiboshi no☆Futagohime Gyu!,"Comedy, Magic, Shoujo",TV,52,7.32,7.484848484848484
2228,31737,Gakusen Toshi Asterisk 2nd Season,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",TV,12,7.32,7.328579916815211
2229,32071,Gantz:O,"Action, Drama, Ecchi, Horror, Psychological, Sci-Fi, Seinen, Supernatural",Movie,1,7.34,6.5
2230,3734,Glass no Kamen: Sen no Kamen wo Motsu Shoujo,"Drama, Shoujo",OVA,3,7.32,7.62962962962963
2231,2899,Higurashi no Naku Koro ni Special: Nekogoroshi-hen,"Comedy, Mystery",Special,1,7.32,7.450602409638554
2232,10507,Inazuma Eleven Go,"Shounen, Sports, Super Power",TV,47,7.32,7.533333333333333
2233,16774,Inferno Cop,"Action, Police",ONA,13,7.32,7.5894308943089435
2234,28387,Joukamachi no Dandelion,"Comedy, Seinen, Slice of Life, Super Power",TV,12,7.32,7.43801652892562
2235,21563,Kamigami no Asobi,"Fantasy, Harem, Romance, Shoujo, Supernatural",TV,12,7.32,7.495934959349594
2236,52,Kidou Tenshi Angelic Layer,"Comedy, Drama, Sci-Fi, Shounen, Sports",TV,26,7.32,7.46002621231979
2237,4195,Kodomo no Jikan: Ni Gakki,"Comedy, Ecchi, School",OVA,3,7.32,7.459242250287026
2238,6163,Kuroshitsuji Recap,"Action, Demons, Fantasy, Shounen, Supernatural",Special,1,7.32,7.414179104477612
2239,6016,Kyoushoku Soukou Guyver (1989),"Action, Horror, Sci-Fi, Super Power",OVA,6,7.32,7.357843137254902
2240,3247,Love Hina Final Selection,"Comedy, Ecchi, Harem, Romance",OVA,1,7.32,7.529767911200807
2241,1416,Lupin III: Dead or Alive,"Action, Adventure, Comedy, Shounen",Movie,1,7.32,7.551020408163265
2242,12637,Mo Gyutto Love de Sekkinchuu!,Music,Music,1,7.32,7.329113924050633
2243,13093,Nazo no Kanojo X: Nazo no Natsu Matsuri,"Ecchi, Mystery, Romance, Seinen",OVA,1,7.32,7.422827496757458
2244,351,Ojamajo Doremi Sharp,"Comedy, Magic, Shoujo",TV,49,7.32,7.324
2245,12001,One Piece 3D: Gekisou! Trap Coaster,"Action, Adventure, Comedy, Fantasy, Shounen",Movie,1,7.32,7.48068669527897
2246,14749,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,"Comedy, Harem, Romance, School",TV,13,7.32,7.469387755102041
2247,9981,Phi Brain: Kami no Puzzle,"Action, Game, Mystery, Shounen",TV,25,7.32,7.509198423127464
2248,1120,Pokemon: Mizu no Miyako no Mamorigami Latias to Latios,"Adventure, Comedy, Drama, Fantasy, Kids",Movie,1,7.32,7.354089709762533
2249,1191,Saber Marionette J Again,"Action, Comedy, Harem, Mecha, Romance, Sci-Fi",OVA,6,7.32,7.49685534591195
2250,1124,Seikai no Danshou: Tanjou,"Military, Romance, Sci-Fi, Space",Special,1,7.32,7.44976076555024
2251,6581,Sengoku Basara: Setonai no Gekitotsu! Hi wo Fuku Umi no Daiyousai - Fugaku!!,"Action, Historical, Martial Arts, Samurai",Special,1,7.32,7.485714285714286
2252,866,Slayers Premium,"Adventure, Comedy, Fantasy, Magic, Shounen",Movie,1,7.32,7.492201039861352
2253,2583,Soukou Kihei Votoms: The Last Red Shoulder,"Action, Drama, Mecha, Military, Sci-Fi",OVA,1,7.32,7.4
2254,32034,Soukyuu no Fafner: Dead Aggressor - Exodus Special,"Action, Drama, Mecha, Military, Sci-Fi",Special,1,7.33,8.5
2255,10232,Tamayura: Hitotose,"Comedy, Drama, Slice of Life",TV,12,7.32,7.44040404040404
2256,14835,The iDOLM@STER Shiny Festa,"Comedy, Drama, Music",OVA,3,7.32,7.458498023715415
2257,30740,Young Black Jack,"Drama, Historical, Seinen",TV,12,7.32,7.5440771349862255
2258,18441,Blood Lad: Wagahai wa Neko de wa Nai,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",OVA,1,7.31,7.408418657565416
2259,33929,Boku no Hero Academia: Jump Festa 2016 Special,"Action, Comedy, School, Shounen, Super Power",Special,1,7.32,
2260,2513,Detective Conan OVA 03: Conan and Heiji and the Vanished Boy,"Adventure, Comedy, Mystery, Police, Shounen",OVA,1,7.31,7.35258358662614
2261,27825,Dragon Nest: Warriors&#039; Dawn,"Action, Adventure, Fantasy, Magic",Movie,1,7.31,7.880952380952381
2262,3218,Gensoumaden Saiyuuki OVA,"Adventure, Shounen, Supernatural",OVA,2,7.31,7.48314606741573
2263,1335,Ghost in the Shell: Stand Alone Complex - Tachikoma na Hibi,"Comedy, Mecha, Sci-Fi",Special,26,7.31,7.420757363253857
2264,915,Ginga Densetsu Weed,"Adventure, Drama, Shounen",TV,26,7.31,7.489451476793249
2265,2987,Ginga Hyouryuu Vifam,"Action, Adventure, Mecha, Sci-Fi",TV,46,7.31,6.666666666666667
2266,15617,Jinrui wa Suitai Shimashita Specials,"Comedy, Fantasy, Seinen",Special,6,7.31,7.429850746268657
2267,3010,Kaiketsu Zorro,"Adventure, Historical, Shounen",TV,52,7.31,7.278026905829597
2268,16668,Kakumeiki Valvrave,"Action, Mecha, Space",TV,12,7.31,7.549248747913189
2269,274,Kiddy Grade,"Action, Ecchi, Mecha, Sci-Fi, Super Power",TV,24,7.31,7.47951582867784
2270,192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"Adventure, Comedy, Romance",Special,1,7.31,7.445052631578948
2271,32543,Lu Shidai 2nd Season,"Action, Adventure, Comedy, Game, Parody",ONA,13,7.31,8.2
2272,1429,Lupin III: Nusumareta Lupin,"Action, Adventure, Comedy, Shounen",Special,1,7.31,7.32051282051282
2273,2818,Madou King Granzort,"Action, Comedy, Fantasy, Magic, Mecha, Sci-Fi, Shounen",TV,41,7.31,7.538461538461538
2274,333,Mama wa Shougaku 4 Nensei,"Comedy, Drama, Sci-Fi",TV,51,7.31,7.309523809523809
2275,6262,Manga Sekai Mukashibanashi,"Adventure, Drama, Fantasy, Historical",TV,127,7.31,7.166666666666667
2276,3437,Mister Ajikko,"Comedy, Shounen",TV,99,7.31,7.421052631578948
2277,6999,Prince of Tennis: Another Story - Messages From Past and Future OVA Bonus,"Comedy, Sports",Special,2,7.31,7.252032520325203
2278,1835,Ryuusei no Rockman,"Action, Game, Sci-Fi, Shounen",TV,55,7.31,7.282722513089006
2279,529,Saishuu Heiki Kanojo,"Drama, Romance, School, Sci-Fi",TV,13,7.31,7.540352752538749
2280,3186,Sekai Meisaku Douwa: Hakuchou no Mizuumi,"Drama, Fantasy, Romance",Movie,1,7.31,7.415384615384616
2281,79,Shuffle!,"Comedy, Drama, Ecchi, Fantasy, Harem, Magic, Romance, School, Seinen",TV,24,7.31,7.566598360655738
2282,3594,Tears to Tiara,"Action, Adventure, Fantasy, Magic",TV,26,7.31,7.471879286694102
2283,1860,Tokyo Majin Gakuen Kenpucho: Tou,"Action, Drama, Fantasy, Horror, Martial Arts, School, Supernatural",TV,14,7.31,7.467717717717718
2284,201,Video Girl Ai,"Comedy, Drama, Ecchi, Romance",OVA,6,7.31,7.492201039861352
2285,3322,Wagaya no Oinari-sama.,"Adventure, Fantasy, Shounen, Supernatural",TV,24,7.31,7.491551459293395
2286,3043,Andersen Douwa: Ningyohime,"Fantasy, Romance, Shoujo",Movie,1,7.3,7.726190476190476
2287,2333,Anime Sanjuushi,"Adventure, Drama, Historical, Romance",TV,52,7.3,7.526315789473684
2288,6901,Battle Spirits: Shounen Gekiha Dan,"Action, Game, Shounen",TV,50,7.3,7.375
2289,12651,Danball Senki W,"Action, Kids, Mecha",TV,58,7.3,7.3428571428571425
2290,2748,Dash! Kappei,"Comedy, Ecchi, Shounen, Sports",TV,65,7.3,7.3478260869565215
2291,6198,Detective Conan OVA 08: High School Girl Detective Sonoko Suzuki&#039;s Case Files,"Comedy, Mystery, Police, Shounen",OVA,1,7.3,7.346938775510204
2292,12623,Egomama,Music,Music,1,7.29,7.475
2293,3231,Gunslinger Girl: Il Teatrino,"Action, Drama, Military, Sci-Fi",TV,13,7.3,7.452088452088452
2294,3298,Hatenkou Yuugi,"Adventure, Comedy, Drama, Fantasy, Romance, Shoujo",TV,10,7.3,7.46925566343042
2295,1774,HeatGuy J Special,"Action, Adventure, Mecha, Police, Sci-Fi",Special,1,7.3,7.6909090909090905
2296,31500,High School Fleet,"Action, Military, School",TV,12,7.3,7.439856373429085
2297,1358,Hokuto no Ken Movie,"Adventure, Sci-Fi, Shounen",Movie,1,7.3,7.3549222797927465
2298,2745,Jigoku Sensei Nube OVA,"Action, Comedy, Demons, Horror, School, Shounen, Supernatural",OVA,3,7.3,7.6923076923076925
2299,20505,Kimi to Boku,"Drama, Slice of Life",ONA,1,7.3,7.6
2300,12175,Koi to Senkyo to Chocolate,"Drama, Romance, School",TV,12,7.3,7.448186528497409
2301,4903,Kyou no 5 no 2 (TV),"Comedy, Ecchi, School, Seinen",TV,13,7.3,7.424932975871314
2302,277,Mahoromatic 2,"Comedy, Drama, Ecchi, Military, Romance, Sci-Fi",TV,14,7.3,7.4357066950053134
2303,1017,Majutsushi Orphen,"Action, Adventure, Comedy, Demons, Fantasy, Magic",TV,24,7.3,7.444444444444445
2304,10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Harem, Romance, School",TV,12,7.3,7.4460745440126885
2305,16442,Precure All Stars Movie New Stage 2: Kokoro no Tomodachi,"Action, Kids, Magic, Shoujo",Movie,1,7.3,7.340909090909091
2306,1847,Rec: Yurusarezarumono,"Comedy, Drama, Romance",Special,1,7.3,7.457399103139013
